"link","name","topic","difficulty","popularity","comment","status","solution","concept_covered","created_at","updated_at"
"https://leetcode.com/problems/find-the-distinct-difference-array/","Find the Distinct Difference Array","HASH TABLE","EASY",71169,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-largest-almost-missing-integer/","Find the Largest Almost Missing Integer","HASH TABLE","EASY",100301,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-least-frequent-digit/","Find The Least Frequent Digit","HASH TABLE","EASY",66817,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-longest-equal-subarray/","Find the Longest Equal Subarray","HASH TABLE","MEDIUM",83517,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-losers-of-the-circular-game/","Find the Losers of the Circular Game","HASH TABLE","EASY",70125,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-maximum-number-of-elements-in-subset/","Find the Maximum Number of Elements in Subset","HASH TABLE","MEDIUM",269912,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-median-of-the-uniqueness-array/","Find the Median of the Uniqueness Array","HASH TABLE","HARD",30689,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-most-common-response/","Find the Most Common Response","HASH TABLE","MEDIUM",52508,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-number-of-distinct-colors-among-the-balls/","Find the Number of Distinct Colors Among the Balls","HASH TABLE","MEDIUM",317420,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-number-of-good-pairs-i/","Find the Number of Good Pairs I","HASH TABLE","EASY",116499,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-number-of-good-pairs-ii/","Find the Number of Good Pairs II","HASH TABLE","MEDIUM",112705,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-the-number-of-winning-players/","Find the Number of Winning Players","HASH TABLE","EASY",80764,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-valid-pair-of-adjacent-digits-in-string/","Find Valid Pair of Adjacent Digits in String","HASH TABLE","EASY",80768,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game/","Find Winner on a Tic Tac Toe Game","HASH TABLE","EASY",316320,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/find-words-that-can-be-formed-by-characters/","Find Words That Can Be Formed by Characters","HASH TABLE","EASY",473728,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/finding-pairs-with-a-certain-sum/","Finding Pairs With a Certain Sum","HASH TABLE","MEDIUM",238381,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/finding-the-users-active-minutes/","Finding the Users Active Minutes","HASH TABLE","MEDIUM",89134,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/first-completely-painted-row-or-column/","First Completely Painted Row or Column","HASH TABLE","MEDIUM",252195,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/first-element-with-unique-frequency/","First Element with Unique Frequency","HASH TABLE","MEDIUM",73109,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/first-missing-positive/","First Missing Positive","HASH TABLE","HARD",4214828,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/first-unique-even-element/","First Unique Even Element","HASH TABLE","EASY",77586,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/flip-columns-for-maximum-number-of-equal-rows/","Flip Columns For Maximum Number of Equal Rows","HASH TABLE","MEDIUM",152672,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/form-smallest-number-from-two-digit-arrays/","Form Smallest Number From Two Digit Arrays","HASH TABLE","EASY",96036,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/fraction-to-recurring-decimal/","Fraction to Recurring Decimal","HASH TABLE","MEDIUM",1192228,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/frequency-tracker/","Frequency Tracker","HASH TABLE","MEDIUM",95838,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/fruit-into-baskets/","Fruit Into Baskets","HASH TABLE","MEDIUM",1736664,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/greatest-english-letter-in-upper-and-lower-case/","Greatest English Letter in Upper and Lower Case","HASH TABLE","EASY",107232,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/grid-illumination/","Grid Illumination","HASH TABLE","HARD",70912,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/group-anagrams/","Group Anagrams","HASH TABLE","MEDIUM",6806617,,"SUCCESS","class Solution {
public:
    vector<vector<string>> groupAnagrams(vector<string>& strs) {
        unordered_map<string, vector<string>> mp;
        for (auto str : strs) {
            string sorted(str);
            sort(sorted.begin(), sorted.end());
            if (mp.contains(sorted)) {
                mp[sorted].push_back(str);
            } else {
                mp[sorted] = {str};
            }
        }
        vector<vector<string>> ans;
        for (auto p : mp) {
            ans.push_back(p.second);
        }
        return ans;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/group-shifted-strings/","Group Shifted Strings","HASH TABLE","MEDIUM",469464,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/groups-of-special-equivalent-strings/","Groups of Special-Equivalent Strings","HASH TABLE","MEDIUM",81885,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/high-access-employees/","High-Access Employees","HASH TABLE","MEDIUM",71402,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number/","How Many Numbers Are Smaller Than the Current Number","HASH TABLE","EASY",1079000,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/html-entity-parser/","HTML Entity Parser","HASH TABLE","MEDIUM",65057,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/identify-the-largest-outlier-in-an-array/","Identify the Largest Outlier in an Array","HASH TABLE","MEDIUM",146974,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/increasing-decreasing-string/","Increasing Decreasing String","HASH TABLE","EASY",131346,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/insert-delete-getrandom-o1/","Insert Delete GetRandom O(1)","HASH TABLE","MEDIUM",2524720,,"SUCCESS","class RandomizedSet {
    unordered_set<int> st;

public:
    RandomizedSet() {}

    bool insert(int val) {
        if (st.contains(val)) {
            return false;
        }
        st.insert(val);
        return true;
    }

    bool remove(int val) {
        if (st.contains(val)) {
            st.erase(val);
            return true;
        }
        return false;
    }

    int getRandom() {
        int i = rand() % (st.size());
        auto it = st.begin();
        advance(it, i);
        return *it;
    }
};

/**
 * Your RandomizedSet object will be instantiated and called as such:
 * RandomizedSet* obj = new RandomizedSet();
 * bool param_1 = obj->insert(val);
 * bool param_2 = obj->remove(val);
 * int param_3 = obj->getRandom();
 */",true,2026-07-21T18:50:04.000Z,2026-08-28T23:21:14.192Z
"https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed/","Insert Delete GetRandom O(1) - Duplicates allowed","HASH TABLE","HARD",528808,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/integer-to-roman/","Integer to Roman","HASH TABLE","MEDIUM",3124703,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/integers-with-multiple-sum-of-two-cubes/","Integers With Multiple Sum of Two Cubes","HASH TABLE","MEDIUM",59164,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/intersection-of-multiple-arrays/","Intersection of Multiple Arrays","HASH TABLE","EASY",194711,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/intersection-of-three-sorted-arrays/","Intersection of Three Sorted Arrays","HASH TABLE","EASY",129444,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/intervals-between-identical-elements/","Intervals Between Identical Elements","HASH TABLE","MEDIUM",66105,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/invalid-transactions/","Invalid Transactions","HASH TABLE","MEDIUM",363545,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/isomorphic-strings/","Isomorphic Strings","HASH TABLE","EASY",4633068,,"SUCCESS","class Solution {
public:
    bool isIsomorphic(string s, string t) {
        int n = s.size();
        if(n < 2){
            return true;
        }

        unordered_map<char,char> mp1;
        unordered_map<char,char> mp2;

        for(int i = 0; i < n; i++){
            char chs = s[i];
            char cht = t[i];

            if(mp1.contains(chs) && mp1[chs] != cht){
                return false;
            }
            if(mp2.contains(cht) && mp2[cht] != chs){
                return false;
            }

            mp1[chs] = cht;
            mp2[cht] = chs;
        }

        return true;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/jewels-and-stones/","Jewels and Stones","HASH TABLE","EASY",1573184,,"SUCCESS","class Solution {
public:
    int numJewelsInStones(string jewels, string stones) {
        unordered_map<char,bool> mp;
        for(auto ch:jewels){
            mp[ch] = true;
        }
        int ans = 0;
        for(auto ch:stones){
            if(mp.contains(ch)){
                ans++;
            }
        }
        return ans;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/keep-multiplying-found-values-by-two/","Keep Multiplying Found Values by Two","HASH TABLE","EASY",384176,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/keyboard-row/","Keyboard Row","HASH TABLE","EASY",460743,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/kth-distinct-string-in-an-array/","Kth Distinct String in an Array","HASH TABLE","EASY",337673,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/largest-component-size-by-common-factor/","Largest Component Size by Common Factor","HASH TABLE","HARD",161598,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/largest-substring-between-two-equal-characters/","Largest Substring Between Two Equal Characters","HASH TABLE","EASY",270341,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/largest-unique-number/","Largest Unique Number","HASH TABLE","EASY",159765,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/length-of-longest-subarray-with-at-most-k-frequency/","Length of Longest Subarray With at Most K Frequency","HASH TABLE","MEDIUM",348636,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/length-of-the-longest-valid-substring/","Length of the Longest Valid Substring","HASH TABLE","HARD",102441,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/lexicographically-smallest-string-after-reverse-ii/","Lexicographically Smallest String After Reverse II","HASH TABLE","HARD",718,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/line-reflection/","Line Reflection","HASH TABLE","MEDIUM",128605,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/logger-rate-limiter/","Logger Rate Limiter","HASH TABLE","EASY",520106,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/lonely-pixel-i/","Lonely Pixel I","HASH TABLE","MEDIUM",77573,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/lonely-pixel-ii/","Lonely Pixel II","HASH TABLE","MEDIUM",29588,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-balanced-substring-after-one-swap/","Longest Balanced Substring After One Swap","HASH TABLE","MEDIUM",74929,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-balanced-substring-i/","Longest Balanced Substring I","HASH TABLE","MEDIUM",199115,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-balanced-substring-ii/","Longest Balanced Substring II","HASH TABLE","MEDIUM",181864,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-common-subpath/","Longest Common Subpath","HASH TABLE","HARD",36122,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-common-subsequence-between-sorted-arrays/","Longest Common Subsequence Between Sorted Arrays","HASH TABLE","MEDIUM",18545,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-consecutive-sequence/","Longest Consecutive Sequence","HASH TABLE","MEDIUM",7396176,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-duplicate-substring/","Longest Duplicate Substring","HASH TABLE","HARD",279525,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-happy-prefix/","Longest Happy Prefix","HASH TABLE","HARD",206145,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-harmonious-subsequence/","Longest Harmonious Subsequence","HASH TABLE","EASY",617415,,"SUCCESS","class Solution {
public:
    int findLHS(vector<int>& nums) {
        map<int, int> mp;
        for (auto num : nums) {
            mp[num]++;
        }
        int lastVal = mp.begin()->first;
        int ans = 0;
        for (auto it : mp) {
            if (it.first - lastVal == 1) {
                ans = max(ans, it.second + mp[lastVal]);
            }
            lastVal = it.first;
        }
        return ans;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-repeating-character-replacement/","Longest Repeating Character Replacement","HASH TABLE","MEDIUM",2786097,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-semi-repeating-subarray/","Longest Semi-Repeating Subarray","HASH TABLE","MEDIUM",1772,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters/","Longest Substring with At Most K Distinct Characters","HASH TABLE","MEDIUM",804981,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters/","Longest Substring with At Most Two Distinct Characters","HASH TABLE","MEDIUM",533978,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/longest-substring-without-repeating-characters/","Longest Substring Without Repeating Characters","HASH TABLE","MEDIUM",25043770,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/magic-squares-in-grid/","Magic Squares In Grid","HASH TABLE","MEDIUM",418139,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/majority-element-ii/","Majority Element II","HASH TABLE","MEDIUM",2377219,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/majority-frequency-characters/","Majority Frequency Characters","HASH TABLE","EASY",47637,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/make-number-of-distinct-characters-equal/","Make Number of Distinct Characters Equal","HASH TABLE","MEDIUM",89124,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/make-sum-divisible-by-p/","Make Sum Divisible by P","HASH TABLE","MEDIUM",547200,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/make-two-arrays-equal-by-reversing-subarrays/","Make Two Arrays Equal by Reversing Subarrays","HASH TABLE","EASY",445449,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/making-file-names-unique/","Making File Names Unique","HASH TABLE","MEDIUM",104675,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/match-alphanumerical-pattern-in-matrix-i/","Match Alphanumerical Pattern in Matrix I","HASH TABLE","MEDIUM",2120,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/match-substring-after-replacement/","Match Substring After Replacement","HASH TABLE","HARD",42513,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/max-pair-sum-in-an-array/","Max Pair Sum in an Array","HASH TABLE","EASY",102847,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/max-points-on-a-line/","Max Points on a Line","HASH TABLE","HARD",1743152,"// O(n^3) // less optimal

// using hashmap can be solved in O(n^2)

class Solution {
public:
    bool line(vector<int>& A, vector<int>& B, vector<int>& C) {
        return (B[1] - A[1]) * (C[0] - B[0]) == (C[1] - B[1]) * (B[0] - A[0]);
    }
    int maxPoints(vector<vector<int>>& points) {
        int n = points.size();
        if (n < 3) {
            return n;
        }
        int ans = 2;
        for (int i = 0; i < n - 2; i++) {
            for (int j = i + 1; j < n - 1; j++) {
                int temp = 2;
                for (int k = j + 1; k < n; k++) {
                    if (line(points[i], points[j], points[k])) {
                        temp++;
                    }
                }
                ans = max(ans, temp);
            }
        }
        return ans;
    }
};","TLE","// O(n^3) // less optimal

// using hashmap can be solved in O(n^2)

class Solution {
public:
    bool line(vector<int>& A, vector<int>& B, vector<int>& C) {
        return (B[1] - A[1]) * (C[0] - B[0]) == (C[1] - B[1]) * (B[0] - A[0]);
    }
    int maxPoints(vector<vector<int>>& points) {
        int n = points.size();
        if (n < 3) {
            return n;
        }
        int ans = 2;
        for (int i = 0; i < n - 2; i++) {
            for (int j = i + 1; j < n - 1; j++) {
                int temp = 2;
                for (int k = j + 1; k < n; k++) {
                    if (line(points[i], points[j], points[k])) {
                        temp++;
                    }
                }
                ans = max(ans, temp);
            }
        }
        return ans;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-30T11:18:23.951Z
"https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k/","Max Sum of Rectangle No Larger Than K","HASH TABLE","HARD",320337,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-difference-between-even-and-odd-frequency-i/","Maximum Difference Between Even and Odd Frequency I","HASH TABLE","EASY",303667,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-equal-frequency/","Maximum Equal Frequency","HASH TABLE","HARD",52082,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-erasure-value/","Maximum Erasure Value","HASH TABLE","MEDIUM",472485,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-good-subarray-sum/","Maximum Good Subarray Sum","HASH TABLE","MEDIUM",154129,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-increasing-triplet-value/","Maximum Increasing Triplet Value","HASH TABLE","MEDIUM",4015,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-length-substring-with-two-occurrences/","Maximum Length Substring With Two Occurrences","HASH TABLE","EASY",102564,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-linear-stock-score/","Maximum Linear Stock Score","HASH TABLE","MEDIUM",2310,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-manhattan-distance-after-k-changes/","Maximum Manhattan Distance After K Changes","HASH TABLE","MEDIUM",187986,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-number-of-balloons/","Maximum Number of Balloons","HASH TABLE","EASY",775302,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-number-of-balls-in-a-box/","Maximum Number of Balls in a Box","HASH TABLE","EASY",117089,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-number-of-equal-length-runs/","Maximum Number of Equal Length Runs","HASH TABLE","MEDIUM",1041,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring/","Maximum Number of Occurrences of a Substring","HASH TABLE","MEDIUM",160002,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-number-of-pairs-in-array/","Maximum Number of Pairs in Array","HASH TABLE","EASY",124405,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-number-of-ways-to-partition-an-array/","Maximum Number of Ways to Partition an Array","HASH TABLE","HARD",39843,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-number-of-words-you-can-type/","Maximum Number of Words You Can Type","HASH TABLE","EASY",284499,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-points-activated-with-one-addition/","Maximum Points Activated with One Addition","HASH TABLE","HARD",18568,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-points-inside-the-square/","Maximum Points Inside the Square","HASH TABLE","MEDIUM",55498,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-score-with-co-prime-element/","Maximum Score with Co-Prime Element","HASH TABLE","HARD",12821,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-segment-sum-after-removals/","Maximum Segment Sum After Removals","HASH TABLE","HARD",26026,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-size-subarray-sum-equals-k/","Maximum Size Subarray Sum Equals k","HASH TABLE","MEDIUM",438060,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-square-area-by-removing-fences-from-a-field/","Maximum Square Area by Removing Fences From a Field","HASH TABLE","MEDIUM",200202,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-students-on-a-single-bench/","Maximum Students on a Single Bench","HASH TABLE","EASY",2737,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-subarray-sum-with-length-divisible-by-k/","Maximum Subarray Sum With Length Divisible by K","HASH TABLE","MEDIUM",178312,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-substrings-with-distinct-start/","Maximum Substrings With Distinct Start","HASH TABLE","MEDIUM",71789,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-sum-of-almost-unique-subarray/","Maximum Sum of Almost Unique Subarray","HASH TABLE","MEDIUM",90050,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k/","Maximum Sum of Distinct Subarrays With Length K","HASH TABLE","MEDIUM",679313,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/maximum-total-area-occupied-by-pistons/","Maximum Total Area Occupied by Pistons","HASH TABLE","HARD",1326,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/merge-close-characters/","Merge Close Characters","HASH TABLE","MEDIUM",53789,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/merge-similar-items/","Merge Similar Items","HASH TABLE","EASY",107763,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/minimize-manhattan-distances/","Minimize Manhattan Distances","HASH TABLE","HARD",33644,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/minimize-string-length/","Minimize String Length","HASH TABLE","EASY",104964,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/minimum-absolute-difference-between-elements-with-constraint/","Minimum Absolute Difference Between Elements With Constraint","HASH TABLE","MEDIUM",113570,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
